2.400000000000000000e+01,5.364286134855770216e-01,5.910452626546037758e-01,5.586023543378177969e-01,4.583174366449997428e-01,6.126295875725170648e-01,5.203373579848341590e-01,5.949576532018407971e-01,5.661221542965679809e-01,5.878612551081261461e-01,5.259998316800487128e-01,5.530617706834599634e-01,6.068166791196478727e-01,5.889782663122147266e-01,6.451916933012961097e-01,5.926732102536487190e-01,6.410121795895493690e-01,6.604997156406043901e-01,7.523865540170796562e-01,6.938816509393426202e-01,6.952054034406016658e-01,7.157945418310297514e-01,5.602212129468248092e-01,7.256926664924653325e-01,6.361708415125990612e-01,6.564434906918149570e-01,7.517438465512399359e-01,7.647231099997034987e-01,7.307491505123557829e-01,9.459836896978134346e-01,8.326642094237489689e-01,6.930071758257213554e-01,7.379419120048594793e-01,7.337939487599497435e-01,8.204090504506121873e-01,9.425945038368409579e-01,7.668364333122067444e-01,8.453547292532866964e-01,8.460164011636966963e-01,7.888109537922554093e-01,6.956542850254259225e-01,6.399905785751204279e-01,6.681002339006560931e-01,6.602374522434387716e-01,6.401880276589343444e-01,6.818886002303153893e-01,7.063147494001607019e-01,7.483770844474783024e-01,6.323157878314720204e-01,7.461271102572728520e-01,6.437468897222350384e-01,6.618363545124895664e-01,7.877899358893029058e-01,7.201216675711565873e-01,8.430027472340088091e-01,7.781081218273333544e-01,6.890894321085988539e-01,8.235606144532603423e-01,7.338141024908582111e-01,8.543508542735412936e-01,6.352127848656693443e-01,6.725221176099532849e-01,6.916560744799549187e-01,6.951994564631516216e-01,8.825183173354093080e-01,7.749416176526117139e-01,8.034994147693989008e-01,8.400303886919132657e-01,8.285540432935476485e-01,8.547840328554359157e-01,7.189248189175345694e-01,6.934256265212411785e-01,7.097105549887808840e-01,8.052101633624216825e-01,7.265846027866591506e-01,9.632091160898489379e-01,8.129411455013524357e-01,9.210222470151482321e-01,8.851320588488271746e-01,5.491557688466376375e-01,7.833717299709833659e-01,7.802320080914506573e-01,8.634415792895852038e-01,1.024750048520846946e+00,8.484125988278288233e-01,9.649688504612440321e-01,9.825243637315590473e-01,9.831467949295016329e-01,9.258114103477301793e-01,8.478050939475735293e-01,9.047196708907560003e-01,8.720205962291532886e-01,7.964445484072469883e-01,8.414739701537991001e-01,9.339363250148675633e-01,8.989586654601394722e-01,1.024720734053942373e+00,8.379795645278219629e-01,8.907462272265389558e-01,8.912414526465333164e-01,9.144547800030558005e-01,9.838878961931492029e-01,9.581484411105385401e-01,8.093064236675141521e-01,9.167761778319760690e-01,9.532500880410189614e-01,9.464589524532339704e-01,9.903978087363300986e-01,1.048728378151352114e+00,8.146302005759578080e-01,8.525129302758008842e-01,8.090651806870218232e-01,8.331195853196318168e-01,9.192419570201624257e-01,9.420854112129664060e-01,1.083365900819596384e+00,9.272425399011423597e-01,8.952141408133460487e-01,9.827503211264778660e-01,9.084311436377423554e-01,9.990201646495001642e-01,1.005722781480183681e+00,9.121940762425303495e-01,9.354408638665857589e-01,9.321822411312199463e-01,9.020531644978985186e-01,9.822775942873905874e-01,1.050619359369292960e+00,9.961941507643296001e-01,8.844231609167968466e-01,8.059979082462148670e-01,8.950829563961686386e-01,9.975988902761753208e-01,1.025692858528510776e+00,1.102365565643976364e+00,1.067152193946009575e+00,1.059469732349925142e+00,9.006103095353001908e-01,9.561079292224801129e-01,9.394698828401035762e-01,9.600731437265664914e-01,7.412395535226748988e-01,9.178467129098247801e-01,8.853349565118995290e-01,8.009691079023999460e-01,9.441350322833017561e-01,9.278697371562206753e-01,9.269631039527056471e-01,8.714865763702334123e-01,8.394902809078982342e-01,8.384916023004864716e-01,9.111157473431364950e-01,1.000527040407385826e+00,9.393472708051688880e-01,8.038170426622703868e-01,8.718272996589983004e-01,9.232620131429539745e-01,9.085166693162933793e-01,7.866315552226131880e-01,7.880977226138698999e-01,8.159320140212666939e-01,8.298616244604654080e-01,8.627645060931459220e-01,8.697149165048542185e-01,8.364646591190870728e-01,8.368231215493676656e-01,9.549797167619022975e-01,8.659765663404294100e-01,9.401248146230595237e-01,7.834565675858338185e-01,8.302182670092440597e-01,7.796926513212870669e-01,8.861563294260336177e-01,7.199155225987863282e-01,9.088980667029922245e-01,9.058462620329478243e-01,8.544310011093425583e-01,7.546803795950416394e-01,9.631310282132976575e-01,1.105979880781200242e+00,1.035158740014527678e+00,1.335211554487174324e+00,8.534539488195118651e-01,8.102303353332863667e-01,9.724774467504384567e-01,9.819550905503928728e-01,9.039342772831275852e-01,8.856974147424513388e-01,9.725226956694209557e-01,1.082829845210396158e+00,1.063274072030353956e+00,1.020107283928781028e+00,1.084170776952721127e+00,1.072655644273713182e+00,1.125949020322527971e+00,1.032015479948104275e+00,1.067511537593746729e+00,1.121940967088057128e+00,9.345437912989913443e-01,1.124705825714176433e+00,1.095144092934291269e+00,1.161377522524764894e+00,1.121401961273571946e+00,1.041628174484880098e+00,1.188895038763918111e+00,1.147043248065894527e+00,1.224368997530655978e+00,1.222176266148072621e+00,1.107811930763725083e+00,1.103646231812446699e+00,1.184230103461997752e+00,1.121903626027868528e+00,1.061979137554281971e+00,1.196633708711897670e+00,1.136450920282123578e+00,1.109652845468980686e+00,1.097117918010476423e+00,9.075894598343695607e-01,1.138641602504886441e+00,9.328815583640660547e-01,9.926327281698997806e-01,9.599454698772050820e-01,1.206879080871941623e+00,1.102380931314902224e+00,9.823810959475259841e-01,1.021381557856559708e+00,1.077381452346189539e+00,1.071930985235868716e+00,1.113689710008564981e+00,1.038140918676982993e+00,1.197661319586918127e+00,1.137106580740967932e+00,1.183999993266029005e+00,1.192204061176785013e+00,1.160035473211094903e+00,1.149742799284425354e+00,1.079578263274920236e+00,1.197965739824727871e+00,1.150342403061380470e+00,1.236830464041480671e+00,1.187415531463086094e+00,1.175839719531334593e+00,1.312075685855255358e+00,1.193516841590570587e+00,1.260105653706292239e+00,1.193479831821864234e+00,1.243006999194190776e+00,1.233137487364090790e+00,1.280857464145778835e+00,1.399669023173811810e+00,1.330608812811576280e+00,1.303680042888580637e+00,1.279331008088817390e+00,1.300415272290166735e+00,1.192489819349645153e+00,1.222873041859382948e+00,1.229290105104648312e+00,1.246321442095773113e+00,1.271872319583324140e+00,1.236567895800019468e+00,1.289403076895745404e+00,1.229512584793277075e+00,1.196178846785778127e+00,1.242338619462803218e+00,1.202253500739430159e+00,1.255129095654631266e+00,1.208072701103380053e+00,1.279607927614025531e+00,1.227501081413822082e+00,1.206903872105905995e+00,1.228321857287839602e+00,1.169801575474280986e+00,1.181960899542204846e+00,1.198335541204207599e+00,1.185964774550925638e+00,1.157089384472784754e+00,1.217700607381889455e+00,1.156564574556695035e+00,1.147782734760460110e+00,1.127784003809485736e+00,1.148118345211026847e+00,1.127170357919294652e+00,1.136674488593141463e+00,1.121944442898227701e+00,1.112573341758313017e+00,1.106674334118828984e+00,1.162560631864352212e+00,1.118809077052960177e+00,1.100995559081664243e+00,1.037173218744056102e+00,1.101605845539246786e+00,1.062356293597422230e+00,1.061881806795532235e+00,1.048793508154476806e+00,1.096137925162505411e+00,1.028027629297130208e+00,1.018818425147135498e+00,1.004583191589015323e+00,9.903114674240117710e-01,9.987156913990490326e-01,9.867165561124345841e-01,9.922475128333364536e-01,9.918108365717511754e-01,9.503296101351081937e-01,9.532145418806085013e-01,9.591637660460403669e-01,9.168701868585994452e-01,9.170130226194165290e-01,8.982134435578660314e-01,8.810796337000524892e-01,8.427060290594934333e-01,8.493234516631645858e-01,8.186898183482449465e-01,8.059091158234521490e-01,8.072878715631689461e-01,7.616892712366354345e-01,7.455231710660493727e-01,7.228778079948894320e-01,6.686103080929424181e-01,6.545335490920397570e-01,6.311666492413422480e-01,6.056103062636951639e-01,5.705515976806313505e-01,5.468892221854697588e-01,5.200715335173086151e-01,4.897474538808335165e-01,4.480471782044178064e-01,4.059601651473346839e-01,4.362746924572690199e-01,3.853794285230566774e-01,3.738132575219222375e-01,3.204761876401170384e-01,3.026293918127204163e-01,2.764136830001512890e-01,2.536552924678368570e-01,1.974332988656229138e-01,1.825342281262772037e-01,1.551425387998649486e-01,1.082889716798081103e-01,1.048626134112247282e-01,6.701308516187017006e-02,7.962255921238312051e-02,4.823434273766395025e-02,2.916822556667572966e-02,9.669815067062485781e-03,-2.847840615697871947e-02,-4.551133160492174673e-02,-5.256684050563345534e-02,-8.221665322718066382e-02,-1.005228098531583403e-01,-1.147946061859958511e-01,-1.215128695852407681e-01,-8.315600198743686167e-02,-9.282215671720582539e-02,-1.017916538724491643e-01,-1.136833222872897509e-01,-1.302392823333649030e-01,-1.472049098036161963e-01,-1.586786403695918668e-01,-1.717255508722507207e-01,-1.922076387390137253e-01,-1.935103718443975107e-01,-2.123480632516819566e-01,-2.255122772984184398e-01,-2.347824039138399765e-01,-2.462058856354997771e-01,-2.611689154922763878e-01,-2.726527642086162273e-01,-2.836024864083102615e-01,-3.038666925390475781e-01,-3.180845486427101854e-01,-3.278739858027416854e-01,-3.431072495670613454e-01,-3.545477463963297438e-01,-3.654586711311147984e-01,-3.854666866062786967e-01,-4.099221555994211341e-01,-4.272334465456334995e-01,-4.385227322585629195e-01,-4.686995305903817743e-01,-4.887787414000029917e-01,-5.158070737098671144e-01,-5.396581287267543381e-01,-5.664666601559136261e-01,-6.063637952178358992e-01,-6.268658804900877346e-01,-6.692481517754075293e-01,-6.946719819879966229e-01,-7.352896316301090751e-01,-7.747041231863213140e-01,-8.052498458865204878e-01,-8.500333420909236271e-01,-8.760573065510119939e-01,-9.120035191847200018e-01,-9.340681426097505735e-01,-9.533501882870637489e-01,-9.873061055464583680e-01,-9.975973391340093865e-01,-1.007765168067724870e+00,-1.015159618790668627e+00,-1.017528609992905730e+00,-1.023985668260713577e+00,-1.016141881521634760e+00,-1.017806421216654433e+00,-1.012763325595352759e+00,-1.003809796338843707e+00,-1.002699884856991464e+00,-9.885297281539888736e-01,-9.827345524487848261e-01,-9.956919035900964055e-01,-1.021302924566095172e+00,-1.042863836075343498e+00,-1.076396692009945699e+00,-8.800633694168218391e-01,-7.344652999280728567e-01,-4.467543356838531987e-01,-3.049965572487856047e-01,-2.548927369450433855e-01,-2.844645953286219497e-01,-2.738179017284672057e-01,-2.601222938093415982e-01,-2.271182619898009514e-01,-2.204933004211111214e-01,-2.183596533642011284e-01,-2.635305146412109667e-01,-2.465608547579396237e-01,-2.358753523717073697e-01,-2.797115448324262177e-01,-2.633112349659347817e-01,-2.313240912899045265e-01,-2.201245665439316712e-01,-1.878896872458017953e-01,-1.851991715387554804e-01,-2.125372127242095011e-01,-1.930185348609418650e-01,-1.694488837273769033e-01,-1.809228231828815536e-01,-1.792844360106498058e-01,-1.682893445483625294e-01,-2.194709560142585614e-01,-2.168771973319608137e-01,-2.099157178388144640e-01,-2.178493944438948116e-01,-1.892371737303048806e-01,-1.461543444066828457e-01,-2.128893846933980205e-01,-1.580525078169677522e-01,-1.630966091630365877e-01,-1.857149554083280529e-01,-2.345685533720606730e-01,-1.778792575390059638e-01,-2.017081182163311948e-01,-1.991282932286848328e-01,-2.659647831106807248e-01,-2.226427594052003966e-01,-2.043875901439244913e-01,-2.499122399271465622e-01,-2.639784816585190597e-01,-2.162996648003354117e-01,-1.911631368417950338e-01,-2.237104725485566381e-01,-1.595984607800951527e-01,-1.870098362877021247e-01,-2.629125168547223335e-01,-2.333071659032907863e-01,-1.631177354017851189e-01,-1.625394345043995603e-01,-1.619577839447005063e-01,-2.147081823123771771e-01,-1.293237857442926519e-01,-1.905328030743849432e-01,-1.523341777925498741e-01,-1.962437078133099366e-01,-2.197466071502264806e-01,-1.682296264051231505e-01,-1.765063496929696607e-01,-2.780640626259590076e-01,-2.090103277664859538e-01,-2.495962196926121146e-01,-2.984197713029738686e-01,-1.847826351401817557e-01,-2.071414117310421688e-01,-2.201603708734185538e-01,-2.102835520361213961e-01,-2.203852694028522741e-01,-2.187893566002103440e-01,-2.380022486739468146e-01,-2.455393549091378080e-01,-2.506784334583870288e-01,-2.133404372048392228e-01,-2.686221661054222221e-01,-2.630919048583873487e-01,-2.657870640221231540e-01,-2.158715227287895666e-01,-2.264368555405404104e-01,-2.271395338170348055e-01,-2.269847139391399371e-01,-2.098927940885350896e-01,-2.651908988744241524e-01,-1.736545074711741132e-01,-2.896352246579600997e-01,-1.975364373217455283e-01,-2.190961314548770522e-01,-2.085715785193139327e-01,-2.364816467995267957e-01,-2.813063911489379620e-01,-2.726191423940043101e-01,-2.141710888734732199e-01,-2.319993668080781446e-01,-2.318338700300701383e-01,-2.636447421266841507e-01,-2.289474352649194522e-01,-2.462700960274147866e-01,-2.645434471187575465e-01,-2.186289613784051233e-01,-2.189412871401912875e-01,-1.943246886917056326e-01,-2.489013324798647897e-01,-1.996641902107584854e-01,-2.017474481529371588e-01,-2.314709268127926045e-01,-2.114329152025753722e-01,-2.567908877009409951e-01,-2.400138209012737944e-01,-2.427542623080954365e-01,-2.343245594702416112e-01,-2.324797954045947634e-01,-1.671887094344592373e-01,-2.442228181523181108e-01,-1.957238074775144998e-01,-1.748813555060770020e-01,-1.856362424830474700e-01,-1.928717957144628625e-01,-1.777093960321663169e-01,-1.769550138554406293e-01,-2.235170513534472658e-01,-2.549811340184520714e-01,-2.197525083550991576e-01,-1.957149716594808186e-01,-2.681996952968099257e-01,-2.216785781873997219e-01,-1.962474151501248099e-01,-2.339759189296802266e-01,-2.314644177959007676e-01,-1.936509265870541840e-01,-2.296384937286153061e-01,-2.266183728481838411e-01,-2.065522729037368721e-01,-2.284890970451695369e-01,-2.556706855574338300e-01,-2.327260716571379617e-01,-2.441158739200016969e-01,-1.988770787229652004e-01,-1.873101166636692849e-01,-1.673540590527590466e-01,-1.509219746477323265e-01,-1.718195131003101839e-01,-2.095149740189498899e-01,-1.916778160277720355e-01,-2.349716990561913077e-01,-2.299887833279216365e-01,-2.134051211617311872e-01,-2.505006276885977656e-01,-2.247779367261455719e-01,-2.580857522006010374e-01,-1.951798217479244757e-01,-1.834678497349486737e-01,-2.210483845426038652e-01,-2.517388413090120847e-01,-2.510509313767965711e-01,-2.471639925338462718e-01,-2.543490257006793542e-01,-1.825106419589528073e-01,-2.251580412500401862e-01,-1.534164490422574023e-01,-2.162294285375429281e-01,-2.521045312493277457e-01,-2.655517653421549662e-01,-2.468840908798212164e-01,-2.225035589136170056e-01,-1.888902846664567980e-01,-2.086997160409049534e-01,-2.009532342157861473e-01,-2.586321172366022880e-01,-2.190671669991217652e-01,-2.623848819707810254e-01,-2.315509270016209986e-01,-2.311410858015221781e-01,-1.934654277990172089e-01,-2.439797166654915361e-01,-2.175938790126946965e-01,-2.089515431080263552e-01,-2.363998270255968648e-01,-2.245735099785012290e-01,-1.677230410388617921e-01,-1.967854058338962542e-01,-1.996204661763482935e-01,-2.160304271122511499e-01,-2.081642646310705169e-01,-2.201768442406053239e-01,-2.493173714207049252e-01,-2.102511888267747930e-01,3.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00
